transaction_id,rule_status,rule_exception_type,ml_exception_prediction,ml_exception_probability,ml_predicted_exception_type,ml_exception_type_probability,ml_status,ml_agrees_with_rule_status,ml_agrees_with_rule_exception_type,hybrid_decision
TXN00711,MATCHED,MATCHED,0,0.01,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00712,MATCHED,MATCHED,0,0.005,NONE,0.99,MATCHED,True,False,RULE_MATCHED
TXN00713,MATCHED,MATCHED,0,0.08,NONE,0.94,MATCHED,True,False,RULE_MATCHED
TXN00714,EXCEPTION,DUPLICATE_PAYMENT,1,1.0,DUPLICATE_PAYMENT,0.78,EXCEPTION,True,True,RULE_EXCEPTION_ML_SUPPORT
TXN00715,MATCHED,MATCHED,0,0.0,NONE,0.9751840630207543,MATCHED,True,False,RULE_MATCHED
TXN00716,MATCHED,MATCHED,0,0.0,NONE,0.975,MATCHED,True,False,RULE_MATCHED
TXN00717,MATCHED,MATCHED,0,0.01,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00718,MATCHED,MATCHED,0,0.035,NONE,0.95,MATCHED,True,False,RULE_MATCHED
TXN00719,MATCHED,MATCHED,0,0.12,NONE,0.84,MATCHED,True,False,RULE_MATCHED
TXN00720,MATCHED,MATCHED,0,0.005,NONE,0.98,MATCHED,True,False,RULE_MATCHED
TXN00721,EXCEPTION,MISSING_PAYMENT,1,0.92,MISSING_PAYMENT,0.85,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00722,MATCHED,MATCHED,0,0.01,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00723,MATCHED,MATCHED,0,0.005,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00724,MATCHED,MATCHED,0,0.01,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00725,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00726,MATCHED,MATCHED,0,0.0,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00727,MATCHED,MATCHED,0,0.005,NONE,0.975,MATCHED,True,False,RULE_MATCHED
TXN00728,EXCEPTION,CHARGEBACK,1,0.97,CHARGEBACK,0.825,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00729,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00730,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00731,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00732,EXCEPTION,FAILED_PAYMENT,1,0.945,FAILED_PAYMENT,0.95,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00733,EXCEPTION,AMOUNT_MISMATCH,1,0.99,AMOUNT_MISMATCH,0.765,EXCEPTION,True,True,RULE_EXCEPTION_ML_SUPPORT
TXN00734,MATCHED,MATCHED,0,0.0,NONE,0.985,MATCHED,True,False,RULE_MATCHED
TXN00735,MATCHED,MATCHED,0,0.0,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00736,MATCHED,MATCHED,0,0.015,NONE,0.975,MATCHED,True,False,RULE_MATCHED
TXN00737,MATCHED,MATCHED,0,0.005,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00738,MATCHED,MATCHED,0,0.035061272061272054,NONE,0.9452011449153532,MATCHED,True,False,RULE_MATCHED
TXN00739,MATCHED,MATCHED,0,0.02,NONE,0.975,MATCHED,True,False,RULE_MATCHED
TXN00740,MATCHED,MATCHED,0,0.035,NONE,0.98,MATCHED,True,False,RULE_MATCHED
TXN00741,EXCEPTION,SETTLEMENT_DELAY,1,0.625,NONE,0.94,EXCEPTION,True,False,RULE_EXCEPTION_ML_SUPPORT
TXN00742,EXCEPTION,MISSING_PAYMENT,1,0.995,MISSING_PAYMENT,0.98,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00743,MATCHED,MATCHED,0,0.045,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00744,MATCHED,MATCHED,0,0.005,NONE,0.99,MATCHED,True,False,RULE_MATCHED
TXN00745,EXCEPTION,SETTLEMENT_DELAY,1,0.67,SETTLEMENT_DELAY,0.66,EXCEPTION,True,True,RULE_EXCEPTION_ML_SUPPORT
TXN00746,MATCHED,MATCHED,0,0.005,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00747,MATCHED,MATCHED,0,0.015,NONE,0.985,MATCHED,True,False,RULE_MATCHED
TXN00748,MATCHED,MATCHED,0,0.14,NONE,0.945,MATCHED,True,False,RULE_MATCHED
TXN00749,MATCHED,MATCHED,0,0.005,NONE,0.98,MATCHED,True,False,RULE_MATCHED
TXN00750,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00751,EXCEPTION,AMOUNT_MISMATCH,1,1.0,AMOUNT_MISMATCH,0.94,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00752,MATCHED,MATCHED,0,0.065,NONE,0.98,MATCHED,True,False,RULE_MATCHED
TXN00753,MATCHED,MATCHED,0,0.02,NONE,0.99,MATCHED,True,False,RULE_MATCHED
TXN00754,MATCHED,MATCHED,0,0.004,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00755,MATCHED,MATCHED,0,0.025,NONE,0.93,MATCHED,True,False,RULE_MATCHED
TXN00756,MATCHED,MATCHED,0,0.155,NONE,0.98,MATCHED,True,False,RULE_MATCHED
TXN00757,MATCHED,MATCHED,0,0.0,NONE,0.945,MATCHED,True,False,RULE_MATCHED
TXN00758,MATCHED,MATCHED,0,0.02,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00759,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00760,MATCHED,MATCHED,0,0.0,NONE,0.985,MATCHED,True,False,RULE_MATCHED
TXN00761,EXCEPTION,AMOUNT_MISMATCH,1,0.875,AMOUNT_MISMATCH,0.745,EXCEPTION,True,True,RULE_EXCEPTION_ML_SUPPORT
TXN00762,MATCHED,MATCHED,0,0.09,NONE,0.855,MATCHED,True,False,RULE_MATCHED
TXN00763,MATCHED,MATCHED,0,0.0,NONE,0.99,MATCHED,True,False,RULE_MATCHED
TXN00764,EXCEPTION,MISSING_SETTLEMENT,1,1.0,MISSING_SETTLEMENT,0.985,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00765,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00766,EXCEPTION,DUPLICATE_SETTLEMENT,1,0.98,DUPLICATE_SETTLEMENT,0.97,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00767,MATCHED,MATCHED,0,0.01,NONE,0.955,MATCHED,True,False,RULE_MATCHED
TXN00768,MATCHED,MATCHED,0,0.015,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00769,MATCHED,MATCHED,0,0.06,NONE,0.975,MATCHED,True,False,RULE_MATCHED
TXN00770,EXCEPTION,WRONG_TRANSACTION_REFERENCE,0,0.04,WRONG_TRANSACTION_REFERENCE,0.655,MATCHED,False,True,RULE_EXCEPTION_ML_DISAGREEMENT
TXN00771,EXCEPTION,AMOUNT_MISMATCH,1,0.99,AMOUNT_MISMATCH,0.92,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00772,MATCHED,MATCHED,0,0.005,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00773,EXCEPTION,MISSING_PAYMENT,1,1.0,MISSING_PAYMENT,1.0,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00774,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00775,MATCHED,MATCHED,0,0.0,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00776,MATCHED,MATCHED,0,0.0,NONE,0.99,MATCHED,True,False,RULE_MATCHED
TXN00777,EXCEPTION,AMOUNT_MISMATCH,1,0.995,AMOUNT_MISMATCH,0.86,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00778,MATCHED,MATCHED,0,0.015,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00779,MATCHED,MATCHED,0,0.015,NONE,0.98,MATCHED,True,False,RULE_MATCHED
TXN00780,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00781,MATCHED,MATCHED,0,0.0,NONE,0.99,MATCHED,True,False,RULE_MATCHED
TXN00782,MATCHED,MATCHED,0,0.005,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00783,MATCHED,MATCHED,0,0.015,NONE,0.96,MATCHED,True,False,RULE_MATCHED
TXN00784,MATCHED,MATCHED,0,0.06,NONE,0.95,MATCHED,True,False,RULE_MATCHED
TXN00785,MATCHED,MATCHED,0,0.0,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00786,MATCHED,MATCHED,0,0.0,NONE,0.99,MATCHED,True,False,RULE_MATCHED
TXN00787,MATCHED,MATCHED,0,0.005,NONE,0.98,MATCHED,True,False,RULE_MATCHED
TXN00788,MATCHED,MATCHED,0,0.005,NONE,0.99,MATCHED,True,False,RULE_MATCHED
TXN00789,EXCEPTION,REFUND,1,1.0,REFUND,0.94,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00790,EXCEPTION,MISSING_PAYMENT,1,1.0,MISSING_PAYMENT,1.0,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00791,EXCEPTION,AMOUNT_MISMATCH,1,1.0,AMOUNT_MISMATCH,0.84,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00792,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00793,EXCEPTION,DUPLICATE_PAYMENT,1,0.99,DUPLICATE_PAYMENT,0.96,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00794,MATCHED,MATCHED,0,0.0,NONE,0.985,MATCHED,True,False,RULE_MATCHED
TXN00795,MATCHED,MATCHED,0,0.005,NONE,0.97,MATCHED,True,False,RULE_MATCHED
TXN00796,MATCHED,MATCHED,0,0.005,NONE,0.99,MATCHED,True,False,RULE_MATCHED
TXN00797,MATCHED,MATCHED,0,0.02,NONE,0.985,MATCHED,True,False,RULE_MATCHED
TXN00798,EXCEPTION,MISSING_PAYMENT,1,1.0,MISSING_PAYMENT,0.99,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00799,MATCHED,MATCHED,0,0.005,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00800,EXCEPTION,REFUND,1,1.0,REFUND,0.94,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00801,MATCHED,MATCHED,0,0.02,NONE,0.95,MATCHED,True,False,RULE_MATCHED
TXN00802,MATCHED,MATCHED,0,0.0,NONE,0.9651219512195123,MATCHED,True,False,RULE_MATCHED
TXN00803,MATCHED,MATCHED,0,0.03,NONE,0.855,MATCHED,True,False,RULE_MATCHED
TXN00804,MATCHED,MATCHED,0,0.02,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00805,MATCHED,MATCHED,0,0.0,NONE,0.965,MATCHED,True,False,RULE_MATCHED
TXN00806,MATCHED,MATCHED,0,0.05,NONE,0.945,MATCHED,True,False,RULE_MATCHED
TXN00807,MATCHED,MATCHED,0,0.005,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00808,EXCEPTION,PARTIAL_SETTLEMENT,1,0.975,PARTIAL_SETTLEMENT,0.82,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00809,MATCHED,MATCHED,0,0.11,NONE,0.92,MATCHED,True,False,RULE_MATCHED
TXN00810,EXCEPTION,AMOUNT_MISMATCH,1,0.98,AMOUNT_MISMATCH,0.685,EXCEPTION,True,True,RULE_EXCEPTION_ML_SUPPORT
TXN00811,MATCHED,MATCHED,0,0.0,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00812,MATCHED,MATCHED,0,0.045,NONE,0.95,MATCHED,True,False,RULE_MATCHED
TXN00813,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00814,MATCHED,MATCHED,0,0.01,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00815,MATCHED,MATCHED,0,0.008333333333333333,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00816,MATCHED,MATCHED,0,0.003333333333333333,NONE,0.98,MATCHED,True,False,RULE_MATCHED
TXN00817,EXCEPTION,INCORRECT_FEE,1,1.0,INCORRECT_FEE,0.77,EXCEPTION,True,True,RULE_EXCEPTION_ML_SUPPORT
TXN00818,MATCHED,MATCHED,0,0.04,NONE,0.99,MATCHED,True,False,RULE_MATCHED
TXN00819,MATCHED,MATCHED,0,0.06,NONE,0.85,MATCHED,True,False,RULE_MATCHED
TXN00820,EXCEPTION,PARTIAL_SETTLEMENT,1,0.975,PARTIAL_SETTLEMENT,0.68,EXCEPTION,True,True,RULE_EXCEPTION_ML_SUPPORT
TXN00821,MATCHED,MATCHED,0,0.01,NONE,0.99,MATCHED,True,False,RULE_MATCHED
TXN00822,MATCHED,MATCHED,0,0.045,NONE,0.85,MATCHED,True,False,RULE_MATCHED
TXN00823,MATCHED,MATCHED,0,0.175,NONE,0.835,MATCHED,True,False,RULE_MATCHED
TXN00824,EXCEPTION,REFUND,1,1.0,REFUND,0.95,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00825,MATCHED,MATCHED,0,0.0,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00826,MATCHED,MATCHED,0,0.0,NONE,0.93,MATCHED,True,False,RULE_MATCHED
TXN00827,MATCHED,MATCHED,0,0.0,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00828,MATCHED,MATCHED,0,0.025,NONE,0.95,MATCHED,True,False,RULE_MATCHED
TXN00829,MATCHED,MATCHED,0,0.01,NONE,0.945,MATCHED,True,False,RULE_MATCHED
TXN00830,MATCHED,MATCHED,0,0.005,NONE,0.975,MATCHED,True,False,RULE_MATCHED
TXN00831,MATCHED,MATCHED,0,0.1769879336349925,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00832,MATCHED,MATCHED,0,0.005,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00833,MATCHED,MATCHED,0,0.06,NONE,0.81,MATCHED,True,False,RULE_MATCHED
TXN00834,MATCHED,MATCHED,0,0.06,NONE,0.935,MATCHED,True,False,RULE_MATCHED
TXN00835,MATCHED,MATCHED,0,0.035,NONE,0.985,MATCHED,True,False,RULE_MATCHED
TXN00836,MATCHED,MATCHED,0,0.03,NONE,0.99,MATCHED,True,False,RULE_MATCHED
TXN00837,EXCEPTION,REFUND,1,0.995,REFUND,0.915,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00838,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00839,MATCHED,MATCHED,0,0.08,NONE,0.9300310559006212,MATCHED,True,False,RULE_MATCHED
TXN00840,MATCHED,MATCHED,0,0.025,NONE,0.985,MATCHED,True,False,RULE_MATCHED
TXN00841,MATCHED,MATCHED,0,0.01,NONE,0.985,MATCHED,True,False,RULE_MATCHED
TXN00842,MATCHED,MATCHED,0,0.08,NONE,0.86,MATCHED,True,False,RULE_MATCHED
TXN00843,EXCEPTION,DUPLICATE_PAYMENT,1,1.0,DUPLICATE_PAYMENT,0.87,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00844,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00845,MATCHED,MATCHED,0,0.155,NONE,0.865,MATCHED,True,False,RULE_MATCHED
TXN00846,MATCHED,MATCHED,0,0.025,NONE,0.99,MATCHED,True,False,RULE_MATCHED
TXN00847,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00848,MATCHED,MATCHED,0,0.0,NONE,0.945,MATCHED,True,False,RULE_MATCHED
TXN00849,EXCEPTION,FAILED_PAYMENT,1,0.97,FAILED_PAYMENT,0.855,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00850,MATCHED,MATCHED,0,0.02,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00851,EXCEPTION,DATE_MISMATCH,1,0.675,DATE_MISMATCH,0.635,EXCEPTION,True,True,RULE_EXCEPTION_ML_SUPPORT
TXN00852,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00853,MATCHED,MATCHED,0,0.005,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00854,MATCHED,MATCHED,0,0.02,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00855,MATCHED,MATCHED,0,0.01,NONE,0.985,MATCHED,True,False,RULE_MATCHED
TXN00856,MATCHED,MATCHED,0,0.0,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00857,MATCHED,MATCHED,0,0.0,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00858,MATCHED,MATCHED,0,0.0,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00859,MATCHED,MATCHED,0,0.15,NONE,0.95,MATCHED,True,False,RULE_MATCHED
TXN00860,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00861,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00862,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00863,MATCHED,MATCHED,0,0.005,NONE,0.98,MATCHED,True,False,RULE_MATCHED
TXN00864,MATCHED,MATCHED,0,0.0,NONE,0.99,MATCHED,True,False,RULE_MATCHED
TXN00865,EXCEPTION,REFUND,1,1.0,REFUND,0.965,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00866,MATCHED,MATCHED,0,0.0,NONE,0.98,MATCHED,True,False,RULE_MATCHED
TXN00867,MATCHED,MATCHED,0,0.01,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00868,MATCHED,MATCHED,0,0.0,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00869,MATCHED,MATCHED,0,0.125,NONE,0.87,MATCHED,True,False,RULE_MATCHED
TXN00870,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00871,MATCHED,MATCHED,0,0.0,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00872,MATCHED,MATCHED,0,0.0,NONE,0.985,MATCHED,True,False,RULE_MATCHED
TXN00873,MATCHED,MATCHED,0,0.015,NONE,0.91,MATCHED,True,False,RULE_MATCHED
TXN00874,MATCHED,MATCHED,0,0.015,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00875,MATCHED,MATCHED,0,0.145,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00876,MATCHED,MATCHED,0,0.31,NONE,0.975,MATCHED,True,False,RULE_MATCHED
TXN00877,MATCHED,MATCHED,0,0.045,NONE,0.985,MATCHED,True,False,RULE_MATCHED
TXN00878,EXCEPTION,REFUND,1,0.955,REFUND,0.695,EXCEPTION,True,True,RULE_EXCEPTION_ML_SUPPORT
TXN00879,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00880,EXCEPTION,MISSING_SETTLEMENT,1,1.0,MISSING_SETTLEMENT,1.0,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00881,MATCHED,MATCHED,0,0.005,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00882,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00883,MATCHED,MATCHED,0,0.005,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00884,MATCHED,MATCHED,0,0.015,NONE,0.97,MATCHED,True,False,RULE_MATCHED
TXN00885,MATCHED,MATCHED,0,0.0,NONE,0.985,MATCHED,True,False,RULE_MATCHED
TXN00886,MATCHED,MATCHED,0,0.015,NONE,0.985,MATCHED,True,False,RULE_MATCHED
TXN00887,MATCHED,MATCHED,0,0.025,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00888,MATCHED,MATCHED,0,0.0,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00889,MATCHED,MATCHED,0,0.04288888888888889,NONE,0.985,MATCHED,True,False,RULE_MATCHED
TXN00890,MATCHED,MATCHED,0,0.025,NONE,0.93,MATCHED,True,False,RULE_MATCHED
TXN00891,MATCHED,MATCHED,0,0.03,NONE,0.98,MATCHED,True,False,RULE_MATCHED
TXN00892,EXCEPTION,DUPLICATE_PAYMENT,1,0.995,DUPLICATE_PAYMENT,0.96,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00893,EXCEPTION,DATE_MISMATCH,0,0.025,DATE_MISMATCH,0.645,MATCHED,False,True,RULE_EXCEPTION_ML_DISAGREEMENT
TXN00894,MATCHED,MATCHED,0,0.01,NONE,0.99,MATCHED,True,False,RULE_MATCHED
TXN00895,MATCHED,MATCHED,0,0.1,NONE,0.965,MATCHED,True,False,RULE_MATCHED
TXN00896,EXCEPTION,AMOUNT_MISMATCH,1,0.995,AMOUNT_MISMATCH,0.835,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00897,EXCEPTION,DUPLICATE_PAYMENT,1,1.0,DUPLICATE_PAYMENT,0.965,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00898,MATCHED,MATCHED,0,0.0,NONE,0.985,MATCHED,True,False,RULE_MATCHED
TXN00899,MATCHED,MATCHED,0,0.005,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00900,MATCHED,MATCHED,0,0.0,NONE,0.97,MATCHED,True,False,RULE_MATCHED
TXN00901,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00902,MATCHED,MATCHED,0,0.01,NONE,0.98,MATCHED,True,False,RULE_MATCHED
TXN00903,EXCEPTION,CHARGEBACK,1,1.0,CHARGEBACK,0.915,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00904,MATCHED,MATCHED,0,0.0,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00905,MATCHED,MATCHED,0,0.1186947496947497,NONE,0.9153664788875908,MATCHED,True,False,RULE_MATCHED
TXN00906,MATCHED,MATCHED,0,0.015,NONE,0.975,MATCHED,True,False,RULE_MATCHED
TXN00907,MATCHED,MATCHED,0,0.0,NONE,0.95,MATCHED,True,False,RULE_MATCHED
TXN00908,MATCHED,MATCHED,0,0.005,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00909,MATCHED,MATCHED,0,0.005,NONE,0.975,MATCHED,True,False,RULE_MATCHED
TXN00910,EXCEPTION,DUPLICATE_SETTLEMENT,1,0.975,DUPLICATE_SETTLEMENT,0.955,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00911,MATCHED,MATCHED,0,0.025,NONE,0.98,MATCHED,True,False,RULE_MATCHED
TXN00912,EXCEPTION,DUPLICATE_PAYMENT,1,0.98,DUPLICATE_PAYMENT,0.79,EXCEPTION,True,True,RULE_EXCEPTION_ML_SUPPORT
TXN00913,MATCHED,MATCHED,0,0.0,NONE,0.97,MATCHED,True,False,RULE_MATCHED
TXN00914,MATCHED,MATCHED,0,0.005,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00915,MATCHED,MATCHED,0,0.035,NONE,0.985,MATCHED,True,False,RULE_MATCHED
TXN00916,MATCHED,MATCHED,0,0.01,NONE,0.97,MATCHED,True,False,RULE_MATCHED
TXN00917,MATCHED,MATCHED,0,0.0,NONE,0.985,MATCHED,True,False,RULE_MATCHED
TXN00918,EXCEPTION,UNKNOWN_ADJUSTMENT,1,0.695,UNKNOWN_ADJUSTMENT,0.695,EXCEPTION,True,True,RULE_EXCEPTION_ML_SUPPORT
TXN00919,MATCHED,MATCHED,0,0.015,NONE,0.97,MATCHED,True,False,RULE_MATCHED
TXN00920,MATCHED,MATCHED,0,0.045,NONE,0.795,MATCHED,True,False,RULE_MATCHED
TXN00921,EXCEPTION,CHARGEBACK,1,0.995,CHARGEBACK,0.955,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00922,EXCEPTION,SETTLEMENT_DELAY,1,0.595,SETTLEMENT_DELAY,0.605,EXCEPTION,True,True,RULE_EXCEPTION_ML_SUPPORT
TXN00923,EXCEPTION,AMOUNT_MISMATCH,1,1.0,AMOUNT_MISMATCH,0.795,EXCEPTION,True,True,RULE_EXCEPTION_ML_SUPPORT
TXN00924,MATCHED,MATCHED,0,0.005,NONE,0.99,MATCHED,True,False,RULE_MATCHED
TXN00925,EXCEPTION,MISSING_PAYMENT,1,1.0,MISSING_PAYMENT,1.0,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00926,MATCHED,MATCHED,0,0.01,NONE,0.99,MATCHED,True,False,RULE_MATCHED
TXN00927,MATCHED,MATCHED,0,0.105,NONE,0.87,MATCHED,True,False,RULE_MATCHED
TXN00928,MATCHED,MATCHED,0,0.025,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00929,EXCEPTION,FAILED_PAYMENT,1,0.905,FAILED_PAYMENT,0.93,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00930,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00931,MATCHED,MATCHED,0,0.0,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00932,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00933,MATCHED,MATCHED,0,0.05008080808080809,NONE,0.98,MATCHED,True,False,RULE_MATCHED
TXN00934,MATCHED,MATCHED,0,0.0258058608058608,NONE,0.9307398156551314,MATCHED,True,False,RULE_MATCHED
TXN00935,EXCEPTION,FAILED_PAYMENT,1,0.97,FAILED_PAYMENT,0.91,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00936,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00937,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00938,MATCHED,MATCHED,0,0.03,NONE,0.99,MATCHED,True,False,RULE_MATCHED
TXN00939,MATCHED,MATCHED,0,0.01,NONE,0.975,MATCHED,True,False,RULE_MATCHED
TXN00940,EXCEPTION,FAILED_PAYMENT,1,0.96,FAILED_PAYMENT,0.905,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00941,EXCEPTION,MISSING_PAYMENT,1,1.0,MISSING_PAYMENT,0.995,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00942,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00943,EXCEPTION,CHARGEBACK,1,1.0,CHARGEBACK,0.775,EXCEPTION,True,True,RULE_EXCEPTION_ML_SUPPORT
TXN00944,MATCHED,MATCHED,0,0.01,NONE,0.99,MATCHED,True,False,RULE_MATCHED
TXN00945,EXCEPTION,FAILED_PAYMENT,1,0.965,FAILED_PAYMENT,0.89,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00946,MATCHED,MATCHED,0,0.005,NONE,0.965191733534417,MATCHED,True,False,RULE_MATCHED
TXN00947,MATCHED,MATCHED,0,0.0036363636363636364,NONE,0.955,MATCHED,True,False,RULE_MATCHED
